"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"136107",2.31460853604482e-06,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170941",4.62921707208964e-06,2.64210797943031e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155703",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213630",6.94382560813446e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"448625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,7.15041615422018e-06,0,0,0,0,0
"101828",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,2.54541335603842e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"319002",3.47191280406723e-06,0,0,6.47898767113436e-07,0,0,0,0,1.49969856058932e-06,5.98880094223801e-05,2.17227870146846e-05,4.18955863410531e-05,0.00152772687257867,0.00392587586612992,0.00695818790520528,0.000139410351505059,6.08533670506063e-06,4.8404057712158e-06,0,4.05575856880392e-06,0,2.13341070502824e-06,8.25715420483192e-07,1.72677913754783e-05,5.14894348828564e-06,9.27436445099008e-07
"219191",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,0,0,2.48341251708417e-05,6.36353339009605e-05,0.000109457286059555,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"410763",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,2.63026046790637e-05,2.82470415637562e-05,0,0,0,0,0,0,0,0,0,0,0
"412056",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,1.64296417023738e-06,2.22650777393753e-05,4.6665911527371e-05,7.59139242025948e-05,1.90973084253505e-06,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"550661",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,2.54541335603842e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"550655",0,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,6.78776894943579e-06,9.41568052125207e-06,0,0,0,0,0,0,0,0,0,0,0
"526",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,3.39388447471789e-06,7.06176039093906e-06,0,0,0,0,0,0,0,0,0,0,0
"515698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15041615422018e-06,0,0,0,0,0
"379145",0,0,0,0,0,0,0,0,0,0,0,0,4.28174571911063e-06,4.24235559339737e-06,7.06176039093906e-06,0,0,0,0,0,0,0,0,0,0,0
"245798",0,0,0,0,0,0,0,0,0,0,0,0,9.41984058204339e-06,1.39997734582113e-05,2.11852811728172e-05,0,0,0,0,0,0,0,0,0,0,0
"583469",0,0,0,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"254858",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,2.96964891537816e-06,7.65024042351731e-06,0,0,0,0,0,0,0,0,0,0,0
"407348",0,0,0,0,0,0,0,0,0,0,0,0,0,2.12117779669868e-06,2.94240016289127e-06,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"250392",2.31460853604482e-06,1.76140531962021e-06,4.30101977178789e-06,1.29579753422687e-06,0,2.78186170530904e-06,2.53518140375299e-05,5.36777296467469e-06,9.69805069181095e-05,0.00010979468394103,3.30564150223461e-06,1.64296417023738e-06,0.00013701586301154,2.37571913230253e-05,9.41568052125207e-06,0.00266598425617893,0.0288688373288076,0.0150379306297247,0.000954198473282443,2.83903099816274e-05,3.57520807711009e-06,3.20011605754235e-06,8.25715420483192e-07,8.22275779784679e-06,5.14894348828564e-06,7.41949156079207e-06
"148407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76148522784515e-07,6.05050721401975e-07,0,0,0,0,0,0,0,0
"104364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"250570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21010144280395e-06,0,0,0,0,0,0,0,0
"308755",0,0,0,0,0,0,0,0,1.99959808078576e-06,0,0,0,0,0,0,0.000112674119709568,1.21706734101213e-05,0.000613521431501603,1.70392584514722e-05,0,0,0,0,0,0,0
"147601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76148522784515e-07,1.81515216420593e-06,0,0,0,0,0,0,0,0
"255494",1.15730426802241e-06,0,0,0,0,0,4.60942073409635e-06,0,1.49969856058932e-05,1.996266980746e-05,0,0,8.56349143822126e-07,3.81812003405763e-06,5.88480032578255e-07,0.000114583850552103,0.000107507615122738,0.00204870174266709,0.000136314067611778,4.05575856880392e-06,0,0,0,0,0,0
"146866",1.15730426802241e-06,0,0,0,0,0,0,5.36777296467469e-06,6.49869376255373e-06,0,0,0,8.56349143822126e-07,4.24235559339737e-07,0,6.49308486461918e-05,1.55514160240438e-05,0.000620782040158426,3.40785169029444e-05,2.02787928440196e-06,0,0,8.25715420483192e-07,0,0,0
"155847",0,0,0,0,0,0,0,0,7.49849280294661e-06,9.98133490373002e-06,0,0,8.56349143822126e-07,2.54541335603842e-06,5.88480032578255e-07,0.000179514699198295,1.08183763645522e-05,0.000828314437599304,6.81570338058888e-05,0,0,0,8.25715420483192e-07,0,0,9.27436445099008e-07
"715",0,0,0,0,0,0,0,0,2.4994976009822e-06,0,0,0,8.56349143822126e-07,0,5.88480032578255e-07,0,1.41991189784748e-05,0.000113144484902169,3.40785169029444e-05,0,0,0,0,0,0,0
"32110",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.69694223735895e-06,0,0,0,0,0,0,0,0,0,0,0,0
"140297",0,0,0,0,0,0,0,0,0,0,0,0,6.85079315057701e-06,8.060475627455e-06,1.00041605538303e-05,0,0,0,0,0,0,0,0,0,0,0
"105600",0,0,0,0,0,0,0,0,0,0,0,0,4.28174571911063e-06,5.09082671207684e-06,4.70784026062604e-06,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"40123",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-06,3.53088019546953e-06,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,0,0,0,0,0,1.96960303079089e-05,2.96964891537816e-05,5.06092828017299e-05,0,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"18599",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,4.28174571911063e-06,2.12117779669868e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"77878",1.15730426802241e-06,0,0,0,0,0,2.30471036704817e-06,0,9.99799040392881e-07,1.996266980746e-05,9.44469000638461e-06,1.80726058726111e-05,0.000542925357183228,0.000883682670104672,0.00148179272203205,3.24654243230959e-05,2.02844556835354e-06,6.05050721401975e-07,1.70392584514722e-05,2.02787928440196e-06,0,1.06670535251412e-06,1.65143084096638e-06,1.64455155956936e-06,0,9.27436445099008e-07
"101553",0,0,0,0,0,0,0,0,0,0,0,1.64296417023738e-06,2.22650777393753e-05,3.01207247131213e-05,3.4720321922117e-05,1.90973084253505e-06,0,0,0,0,3.57520807711009e-06,0,8.25715420483192e-07,0,0,0
"204",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,2.94240016289127e-06,0,0,0,0,0,0,0,0,0,0,0
"134",0,0,0,0,0,0,0,0,0,0,9.44469000638461e-07,8.21482085118688e-07,5.30936469169718e-05,0.000156542921396363,0.000171247689480272,5.72919252760516e-06,6.76148522784515e-07,0,0,0,0,0,0,8.22275779784679e-07,0,0
"551498",0,0,0,0,0,0,0,0,0,0,0,0,6.85079315057701e-06,8.060475627455e-06,7.65024042351731e-06,0,0,0,0,0,0,0,0,0,0,0
"99797",0,0,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,3.81812003405763e-06,4.70784026062604e-06,0,0,0,0,0,0,0,0,0,0,0
"150294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"153917",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"348180",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06670535251412e-06,0,0,0,0
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"547463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,7.15041615422018e-06,0,0,0,0,0
"152271",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"227785",0,8.80702659810103e-07,0,1.74932667120628e-05,2.60055979457504e-05,0,0,0,1.99959808078576e-06,0,4.7223450031923e-07,0,5.99444400675488e-06,0,0,0,6.76148522784515e-07,6.05050721401975e-07,0,2.02787928440196e-06,3.9327288848211e-05,0.00167046058203711,0.00137729332136596,1.64455155956936e-06,0,1.85487289019802e-06
"104804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06670535251412e-06,0,0,0,0
"128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65143084096638e-06,0,0,0
"228569",0,0,0,0,0,0,0,0,0,0,0,0,1.79833320202646e-05,4.15750848152942e-05,3.82512021175865e-05,0,0,0,0,0,0,0,0,0,0,0
"100449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47714626144958e-06,0,0,0
"262662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65143084096638e-06,0,0,0
"246686",0,0,0,0,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,1.79833320202646e-05,5.30294449174671e-05,5.23747228994647e-05,1.90973084253505e-06,0,0,0,0,0,0,0,0,0,0
"166443",0,0,0,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,7.63624006811526e-06,1.17696006515651e-05,0,0,0,0,0,0,0,0,0,0,0
"368907",0,0,0,0,0,0.000353296436574249,0.000672975427178066,0.000107355459293494,4.9989952019644e-07,1.996266980746e-05,4.7223450031923e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12724",0,0,0,0,0,2.78186170530904e-06,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93749",1.15730426802241e-05,0,0,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"378053",0,0,0,0,0,4.17279255796357e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165106",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135424",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167566",8.10112987615687e-06,4.75579436297456e-05,5.73469302905052e-06,0,0,2.78186170530904e-06,2.30471036704817e-06,1.61033188940241e-05,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"12751",9.25843414417928e-06,0.000262449392623411,5.73469302905052e-06,0,0,0,0,0,0,0,9.44469000638461e-07,0,8.56349143822126e-07,1.27270667801921e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"12753",0,8.80702659810103e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560734",0,8.80702659810103e-07,4.30101977178789e-06,0,0,0,2.30471036704817e-06,0,0,0,9.44469000638461e-06,0,2.56904743146638e-06,1.27270667801921e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,0,0
"231733",0,8.80702659810103e-07,0,0,0,0,0,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145101",0,0,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"367851",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"275357",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315847",2.31460853604482e-06,1.40912425569616e-05,4.30101977178789e-05,0,0,0,6.91413110114452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428663",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165629",0,7.04562127848082e-06,6.88163163486063e-05,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,1.69694223735895e-06,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"243161",1.15730426802241e-06,1.76140531962021e-06,3.29744849170405e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525323",0,1.6733350536392e-05,3.8709177946091e-05,0,0,0,4.60942073409635e-06,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157893",4.62921707208964e-06,2.81824851139233e-05,2.43724453734647e-05,0,0,5.56372341061809e-06,2.30471036704817e-06,1.61033188940241e-05,0,0,0,0,0,0,0,0,6.76148522784515e-07,0,0,0,0,0,0,0,1.02978869765713e-06,0
"172332",0,1.6733350536392e-05,2.723979188799e-05,0,0,2.78186170530904e-06,1.3828262202289e-05,1.07355459293494e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179479",2.31460853604482e-06,1.6733350536392e-05,0,0,0,0,2.30471036704817e-05,5.36777296467469e-06,4.9989952019644e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145776",1.62022597523137e-05,0.00025540377134493,0.000268096899108112,0,0,3.89460638743266e-05,7.37507317455415e-05,0.000128826551152192,0,0,0,1.64296417023738e-06,0,8.48471118679473e-07,0,0,0,0,0,4.05575856880392e-06,3.57520807711009e-06,0,8.25715420483192e-07,0,0,0
"263308",3.81910408447395e-05,7.48597260838588e-05,0.000324010156141354,0,0,1.66911702318543e-05,0.000142892042756987,0.000155665415975566,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,1.21672757064117e-05,1.43008323084404e-05,0,0,0,0,0
"341901",4.62921707208964e-06,2.90631877737334e-05,0.000311107096825991,0,0,1.39093085265452e-06,2.76565244045781e-05,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"237339",5.32359963290309e-05,0.000271256419221512,0.000325443829398617,0,0,1.39093085265452e-06,4.14847866068671e-05,3.22066377880481e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"216616",0,1.14491345775313e-05,8.60203954357578e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"549341",0,7.92632393829093e-06,0.000164872424585202,0,0,0,4.60942073409635e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132361",8.10112987615687e-06,8.80702659810103e-07,7.16836628631315e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"377237",2.31460853604482e-05,3.78702143718344e-05,4.58775442324042e-05,0,0,0,2.30471036704817e-06,1.61033188940241e-05,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"101707",1.15730426802241e-06,6.16491861867072e-06,1.00357128008384e-05,0,0,2.78186170530904e-06,2.30471036704817e-06,0,4.9989952019644e-07,9.98133490373002e-06,0,0,0,0,0,0,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"552729",4.62921707208964e-06,2.64210797943031e-05,3.58418314315658e-05,0,0,8.34558511592713e-06,0.000103711966517168,0.000128826551152192,4.9989952019644e-07,9.98133490373002e-06,0,0,3.4253965752885e-06,0,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"34725",0,2.20175664952526e-05,1.57704058298889e-05,0,0,6.95465426327261e-06,2.76565244045781e-05,1.61033188940241e-05,0,0,4.7223450031923e-07,0,2.56904743146638e-06,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,2.05957739531426e-06,0
"205152",3.47191280406723e-06,3.52281063924041e-06,5.73469302905052e-06,0,0,0,2.30471036704817e-06,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586825",7.98539944935463e-05,0.000128582588332275,0.000619346847137456,0,0,4.31188564322902e-05,9.44931250489751e-05,9.12521403994697e-05,0,9.98133490373002e-06,0,8.21482085118688e-07,2.14087285955532e-05,1.78178934922689e-05,1.76544009773476e-05,0,1.35229704556903e-06,0,0,8.11151713760783e-06,3.57520807711009e-06,0,0,8.22275779784679e-07,0,9.27436445099008e-07
"255802",1.38876512162689e-05,7.04562127848082e-06,1.43367325726263e-06,0,0,0,0,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98983",2.31460853604482e-06,1.84947558560122e-05,4.30101977178789e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"101669",3.00899109685827e-05,0.000367253009140813,4.30101977178789e-06,6.47898767113436e-07,0,8.34558511592713e-06,6.22271799103007e-05,1.07355459293494e-05,0,0,0,0,3.4253965752885e-06,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"204284",6.94382560813446e-05,0.000177021234621831,5.59132570332426e-05,0,0,1.39093085265452e-05,0.00016363443606042,0.000118091005222843,0,9.98133490373002e-06,0,8.21482085118688e-07,0,0,0,0,6.76148522784515e-07,0,0,0,3.57520807711009e-06,0,0,0,1.02978869765713e-06,0
"501795",0,2.64210797943031e-06,0.000110392840809223,0,0,0,5.99224695432525e-05,0,0,9.98133490373002e-06,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"207298",1.9674172556381e-05,2.90631877737334e-05,0.000735474380975729,0,0,2.78186170530904e-06,3.45706555057226e-05,1.61033188940241e-05,0,0,0,0,0,0,0,0,6.76148522784515e-07,0,0,0,0,0,8.25715420483192e-07,0,0,9.27436445099008e-07
"516593",5.78652134011205e-06,2.11368638354425e-05,0.000182076503672354,0,0,0,4.60942073409635e-06,2.68388648233734e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154684",1.9674172556381e-05,2.5540377134493e-05,0.000265229552593587,0,0,1.39093085265452e-06,4.14847866068671e-05,3.22066377880481e-05,0,0,0,0,4.28174571911063e-06,0,1.76544009773476e-06,0,4.05689113670709e-06,0,0,2.02787928440196e-06,0,0,0,0,1.02978869765713e-06,9.27436445099008e-07
"243943",2.19887810924258e-05,7.13369154446183e-05,9.3188761722071e-05,0,0,1.39093085265452e-05,4.37894969739153e-05,8.5884367434795e-05,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,2.63624306972255e-05,0,0,0,0,0,0
"101852",1.73595640203362e-05,2.02561611756324e-05,1.72040790871516e-05,6.47898767113436e-07,0,4.17279255796357e-06,2.30471036704817e-06,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,9.27436445099008e-07
"325277",1.15730426802241e-06,3.4347403732594e-05,1.43367325726263e-06,0,0,2.78186170530904e-06,4.60942073409635e-06,5.36777296467469e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167263",0,0,7.16836628631315e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563475",1.50449554842913e-05,0.000107445724496833,5.16122372614547e-05,0,0,2.78186170530904e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,1.02978869765713e-06,0
"214797",1.15730426802241e-06,7.04562127848082e-06,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"360170",1.15730426802241e-06,8.80702659810103e-07,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151383",9.25843414417928e-06,2.64210797943031e-05,0.000312540770083253,0,0,2.50367553477814e-05,2.53518140375299e-05,0.000112723232258168,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,3.40785169029444e-05,1.82509135596176e-05,0,0,0,0,0,9.27436445099008e-07
"16538",3.47191280406723e-06,8.80702659810103e-06,4.15765244606163e-05,0,0,1.94730319371633e-05,1.84376829363854e-05,1.07355459293494e-05,0,0,4.7223450031923e-07,0,1.3701586301154e-05,1.10301245428332e-05,6.4732803583608e-06,0,0,0,0,0,0,0,0,0,0,0
"154113",6.94382560813446e-06,1.05684319177212e-05,0.000117561207095536,0,0,1.66911702318543e-05,0.000154415594592228,0.000123458778187518,9.99799040392881e-07,1.996266980746e-05,0,0,0,0,0,0,0,0,0,4.05575856880392e-06,0,0,0,0,0,0
"236362",6.94382560813446e-06,1.32105398971515e-05,0.000177775483900566,0,0,2.78186170530904e-06,5.3008338442108e-05,2.68388648233734e-05,0,0,0,0,8.56349143822126e-07,1.69694223735895e-06,1.76544009773476e-06,0,6.76148522784515e-07,0,0,0,0,0,0,0,0,0
"12762",0,0,0,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559914",1.27303469482465e-05,5.46035649082264e-05,0.000137632632697213,6.47898767113436e-07,0,5.56372341061809e-06,9.44931250489751e-05,0,0,0,0,8.21482085118688e-07,0,0,0,0,5.74726244366838e-05,0,0,2.02787928440196e-06,0,0,0,0,0,0
"244158",3.47191280406723e-06,2.64210797943031e-06,1.43367325726263e-05,0,0,2.78186170530904e-06,2.30471036704817e-06,5.36777296467469e-06,0,0,0,0,1.71269828764425e-06,3.81812003405763e-06,6.4732803583608e-06,0,0,0,3.40785169029444e-05,1.41951549908137e-05,0,0,0,0,0,0
"533951",1.15730426802241e-06,0,2.86734651452526e-06,0,0,2.78186170530904e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286030",0,0,0,0,0,0,1.61329725693372e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137567",0,1.58526478765819e-05,0.000110392840809223,0,0,1.11274468212362e-05,4.60942073409635e-06,0,0,0,0,0,3.4253965752885e-06,0,0,0,6.76148522784515e-07,0,1.70392584514722e-05,8.11151713760783e-06,3.57520807711009e-06,0,0,0,0,0
"517399",2.31460853604482e-06,0,1.43367325726263e-06,0,0,4.86825798429083e-05,0,5.36777296467469e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"12778",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12776",5.78652134011205e-06,7.04562127848082e-05,2.86734651452526e-06,0,0,0,2.76565244045781e-05,2.68388648233734e-05,0,0,0,0,2.56904743146638e-06,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"257075",3.47191280406723e-06,1.49719452167717e-05,5.59132570332426e-05,0,0,2.78186170530904e-06,2.53518140375299e-05,1.07355459293494e-05,4.9989952019644e-07,0,0,0,8.56349143822126e-07,2.54541335603842e-06,5.88480032578255e-06,0,3.38074261392257e-06,0,0,2.02787928440196e-06,0,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"264145",1.15730426802241e-06,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249247",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"251908",1.15730426802241e-06,3.52281063924041e-06,5.01785640041921e-05,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513390",1.04157384122017e-05,0.000153242262806958,2.00714256016768e-05,0,0,2.36458244951269e-05,9.44931250489751e-05,4.83099566820722e-05,0,0,0,0,5.13809486293276e-06,4.24235559339737e-07,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,2.05957739531426e-06,9.27436445099008e-07
"99516",5.78652134011205e-06,0,0,0,0,1.39093085265452e-06,1.15235518352409e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45520",2.31460853604482e-05,0,0,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12789",2.43033896284706e-05,0,1.43367325726263e-06,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"140932",2.31460853604482e-06,0,0,0,0,1.39093085265452e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576124",3.47191280406723e-06,3.25859984129738e-05,3.29744849170405e-05,0,0,1.39093085265452e-06,1.3828262202289e-05,2.14710918586987e-05,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,1.70392584514722e-05,6.08363785320587e-06,0,0,0,0,0,9.27436445099008e-07
"554391",0,0,2.86734651452526e-06,0,0,0,4.60942073409635e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"574022",0,1.76140531962021e-06,1.43367325726263e-06,0,0,4.17279255796357e-06,1.15235518352409e-05,1.07355459293494e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"255749",2.31460853604482e-06,6.16491861867072e-06,5.447958377598e-05,0,0,8.34558511592713e-06,7.37507317455415e-05,2.14710918586987e-05,0,9.98133490373002e-06,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,3.57520807711009e-06,0,0,0,0,0
"166467",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217144",1.15730426802241e-06,2.73017824541132e-05,6.5948969834081e-05,0,0,1.94730319371633e-05,0.000108321387251264,1.61033188940241e-05,0,9.98133490373002e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"414150",1.15730426802241e-06,3.61088090522142e-05,0.000256627513050011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"531515",1.73595640203362e-05,6.69334021455678e-05,0.000156270385041627,0,0,1.66911702318543e-05,0.000147501463491083,0.000101987686328819,0,0,4.7223450031923e-07,0,0,4.24235559339737e-07,0,0,0,0,0,8.11151713760783e-06,3.57520807711009e-06,0,0,0,0,0
